gene_id,log_fc,log_cpm,f,p_value,fdr,de_signif,de_status
ENSBTAG00000050614,1.2048703348545873,0.2682361313471313,75.01244385022541,1.1618875649743268e-14,1.588251995272346e-13,Not DE,Not DE
ENSBTAG00000005574,1.0412145109964346,6.847515199017486,74.98923430553252,1.17074288603423e-14,1.5991904101434046e-13,Not DE,Not DE
ENSBTAG00000050944,1.42578181485342,6.5971690455984175,74.9835330675185,1.1729285846870915e-14,1.601009075427588e-13,Not DE,Not DE
ENSBTAG00000011198,-0.2967854012499671,7.786621041186554,74.95539228293188,1.1837778173814932e-14,1.6146419268956745e-13,Not DE,Not DE
ENSBTAG00000006587,-0.48499844583805823,3.314962842665809,74.89387221992662,1.2078520033837927e-14,1.6462803196665933e-13,Not DE,Not DE
ENSBTAG00000000330,-0.25855563450661245,6.074422610098449,74.88527419147758,1.2112559583430186e-14,1.6497200519844851e-13,Not DE,Not DE
ENSBTAG00000050155,-0.34405977944057253,6.439588516417284,74.83228179127067,1.2324516348070303e-14,1.677369360052183e-13,Not DE,Not DE
ENSBTAG00000000191,0.4972921573188063,5.426189273607084,74.65880048116064,1.3045102088049374e-14,1.774152817359458e-13,Not DE,Not DE
ENSBTAG00000013032,0.3552508976343424,7.188999434766516,74.63837414537689,1.3132714196456628e-14,1.784773000404595e-13,Not DE,Not DE
ENSBTAG00000014441,-0.8099180614055957,5.243162167542895,74.62874963931571,1.3174202133854912e-14,1.7891139289172096e-13,Not DE,Not DE
ENSBTAG00000039292,-0.8592866020241636,5.8739954884074095,74.60899051822692,1.3259794291701564e-14,1.798329722980062e-13,Not DE,Not DE
ENSBTAG00000006631,0.6390888684817583,3.6326106992094944,74.60865458559832,1.326125434693157e-14,1.798329722980062e-13,Not DE,Not DE
ENSBTAG00000013203,1.7704358875338555,1.798851585402091,74.57237540012571,1.3419897860944256e-14,1.8185271569917305e-13,Not DE,Not DE
ENSBTAG00000014289,0.4699939123362061,4.303987620890745,74.56646592630459,1.3445920955740938e-14,1.8207370276845445e-13,Not DE,Not DE
ENSBTAG00000046996,0.30675534726967507,7.22417967677387,74.55819708664573,1.3482419803949096e-14,1.8243612241574732e-13,Not DE,Not DE
ENSBTAG00000016723,-0.5080301980378182,4.74342110442284,74.55045629936143,1.3516678943546902e-14,1.8276773454618506e-13,Not DE,Not DE
ENSBTAG00000005071,0.6869154024026851,3.2132928411934008,74.52016775080219,1.3651581272361636e-14,1.844587488286441e-13,Not DE,Not DE
ENSBTAG00000016098,0.29919035580228376,6.993262126576487,74.50670558301081,1.3711978380143812e-14,1.8514134497282074e-13,Not DE,Not DE
ENSBTAG00000010426,-0.34996374452195883,4.620945182649251,74.49127040069258,1.3781561113067584e-14,1.85946894758819e-13,Not DE,Not DE
ENSBTAG00000019910,0.8487990357077733,8.373201125314605,74.47000786961718,1.3878001186617642e-14,1.871133958549649e-13,Not DE,Not DE
ENSBTAG00000019615,-0.3018424261652403,4.45912616928878,74.4592384416589,1.3927108922057911e-14,1.8758045713502088e-13,Not DE,Not DE
ENSBTAG00000015557,1.7921821230011798,1.8256329561180933,74.45802332576001,1.3932660814895096e-14,1.8758045713502088e-13,Not DE,Not DE
ENSBTAG00000011358,0.6938193737616766,3.3413745282078504,74.35069455219568,1.4432017091665578e-14,1.941639858685604e-13,Not DE,Not DE
ENSBTAG00000019357,-0.27087422660157323,3.1949778556974686,74.33744921255034,1.4494888630132376e-14,1.9486994821901787e-13,Not DE,Not DE
ENSBTAG00000001298,-0.476613767268963,4.222761020121353,74.33111556852228,1.4525050657521393e-14,1.9513546550007773e-13,Not DE,Not DE
ENSBTAG00000014140,0.3772834870291795,6.5045129143754625,74.27248510202591,1.4807302350843583e-14,1.9878485197504266e-13,Not DE,Not DE
ENSBTAG00000015345,0.7602547944779141,0.6139370811326731,74.26514678061153,1.4843019425946126e-14,1.9912170870555218e-13,Not DE,Not DE
ENSBTAG00000012989,0.9526176759890124,6.202241904688262,74.24558177463359,1.493867416535543e-14,2.002615826415781e-13,Not DE,Not DE
ENSBTAG00000014782,0.7595380061339513,5.243942597806648,74.21069201716841,1.5110808224644962e-14,2.024243437727457e-13,Not DE,Not DE
ENSBTAG00000004135,0.7107876368568187,6.3152768044691765,74.18477948786057,1.523995339466255e-14,2.0400854754955067e-13,Not DE,Not DE
ENSBTAG00000019454,-0.4566619206222686,3.4733768552796054,74.15951244471634,1.536696031628171e-14,2.0556188671480058e-13,Not DE,Not DE
ENSBTAG00000051317,2.5213361237925143,-0.2914237819923524,74.11937321633846,1.5570936346507196e-14,2.0814188164756874e-13,Not DE,Not DE
ENSBTAG00000003300,0.5054626784612607,4.341378550316071,74.11143493535248,1.5611600762036272e-14,2.085367140993028e-13,Not DE,Not DE
ENSBTAG00000048674,-0.31909417914190924,5.063802010165843,74.09753969532565,1.5683039768364678e-14,2.0934177229267982e-13,Not DE,Not DE
ENSBTAG00000019015,1.0891791827731525,9.95392239360516,74.08501719921995,1.5747705362197898e-14,2.1005533536864826e-13,Not DE,Not DE
ENSBTAG00000021803,-0.4056031873626784,7.511403460515896,74.06508642911514,1.5851185563811698e-14,2.1128525508634074e-13,Not DE,Not DE
ENSBTAG00000002303,0.21341459578176325,9.014486183720743,74.04716536314703,1.5944820606413243e-14,2.123822906786003e-13,Not DE,Not DE
ENSBTAG00000017804,0.3931797250880433,3.661068592128413,73.99277764503287,1.6232440360335928e-14,2.1605977613143158e-13,Not DE,Not DE
ENSBTAG00000008433,0.3814955869837292,5.635230627029671,73.95699341533518,1.6424545642195823e-14,2.184616109867934e-13,Not DE,Not DE
ENSBTAG00000015191,-0.39862392309305805,5.435669105789756,73.87487158045137,1.6874182846424404e-14,2.242830217906665e-13,Not DE,Not DE
ENSBTAG00000016676,-0.5213407481125258,3.5557979111927422,73.81806600908367,1.7192499045830738e-14,2.2835196641949956e-13,Not DE,Not DE
ENSBTAG00000016465,-0.4483035559762951,5.583299127389273,73.73225783934173,1.7684932048821442e-14,2.347261413080472e-13,Not DE,Not DE
ENSBTAG00000050790,1.0813542467476158,4.002135881770164,73.70519566586594,1.7843186319817108e-14,2.3657850896143154e-13,Not DE,Not DE
ENSBTAG00000005805,-0.7221447397506868,2.617904972576909,73.70407990553578,1.784974183189073e-14,2.3657850896143154e-13,Not DE,Not DE
ENSBTAG00000009969,-0.25155748108154935,7.388251832614653,73.67987850061,1.799253731785322e-14,2.383025737624644e-13,Not DE,Not DE
ENSBTAG00000003639,0.5219936753297816,7.648935757799223,73.6622521620497,1.8097267218029788e-14,2.3952039896405105e-13,Not DE,Not DE
ENSBTAG00000055241,2.048013375744472,-1.2112231660422528,73.64535961705533,1.8198217776344456e-14,2.405357470641521e-13,Not DE,Not DE
ENSBTAG00000015392,-0.273352289815201,4.857784697482922,73.64512020751657,1.8199652597885263e-14,2.405357470641521e-13,Not DE,Not DE
ENSBTAG00000009871,0.3520335678382926,6.427882229763188,73.64046508804437,1.822757434264848e-14,2.407350040560784e-13,Not DE,Not DE
ENSBTAG00000046607,0.5024273217227878,2.985895434255997,73.63139251137305,1.828211732173441e-14,2.412853244553695e-13,Not DE,Not DE
ENSBTAG00000021176,1.472293862515571,7.05949134256527,73.61548189354424,1.8378169889733932e-14,2.4238232364778583e-13,Not DE,Not DE
ENSBTAG00000006937,0.937028382356934,2.904989081848629,73.5852396410733,1.8562157118303575e-14,2.4463669940515285e-13,Not DE,Not DE
ENSBTAG00000019738,-0.4260613323349867,2.361179977891371,73.55672132906052,1.8737368836485714e-14,2.46751769420926e-13,Not DE,Not DE
ENSBTAG00000039413,1.367472227732656,5.605777726844536,73.55484200210633,1.8748973889088022e-14,2.46751769420926e-13,Not DE,Not DE
ENSBTAG00000043582,-0.4481811027506392,7.1023137950016,73.53221245578032,1.888928798882769e-14,2.4842396224464543e-13,Not DE,Not DE
ENSBTAG00000010146,1.3442900283409345,1.1719645123607525,73.47408854550629,1.9254588815257088e-14,2.5305066548859264e-13,Not DE,Not DE
ENSBTAG00000002575,0.2561837435611043,6.594694969627499,73.41774177946373,1.9615565790344967e-14,2.576140984420849e-13,Not DE,Not DE
ENSBTAG00000001473,0.8179137163512086,2.233086005408776,73.41310485175893,1.964557573064789e-14,2.578275453557928e-13,Not DE,Not DE
ENSBTAG00000038050,-0.375313815805859,3.1613418678556857,73.3959993713861,1.9756685053114235e-14,2.5910429291841417e-13,Not DE,Not DE
ENSBTAG00000013513,0.403550762994175,5.936991925848848,73.38811164945942,1.9808134714212252e-14,2.5959737949584045e-13,Not DE,Not DE
ENSBTAG00000032247,0.2497134113229811,5.930505133263259,73.369555425047,1.9929709312206555e-14,2.610081636757953e-13,Not DE,Not DE
ENSBTAG00000002076,-0.37361601131362904,3.9188054245537214,73.36300102964923,1.9972832433068387e-14,2.613902602151778e-13,Not DE,Not DE
ENSBTAG00000019819,-0.3671046052894643,5.169547105880421,73.35238831712628,2.0042857219482743e-14,2.6212364769736645e-13,Not DE,Not DE
ENSBTAG00000017976,-0.216530705574828,4.822363387500689,73.34225343194272,2.0109961806480896e-14,2.6281784812779533e-13,Not DE,Not DE
ENSBTAG00000021041,1.159943863628016,4.851840077607155,73.32874402002467,2.0199764346627075e-14,2.638075147178662e-13,Not DE,Not DE
ENSBTAG00000008394,-1.9286885695807996,-2.629252280484802,73.25038943776838,2.0728705222792533e-14,2.7039805581126154e-13,Not DE,Not DE
ENSBTAG00000050386,-0.4829128147924045,4.2811086964621685,73.24972371680487,2.0733258961676693e-14,2.7039805581126154e-13,Not DE,Not DE
ENSBTAG00000011125,0.33559979004582025,8.385019033332764,73.23748454292408,2.0817159889348273e-14,2.7130347252174957e-13,Not DE,Not DE
ENSBTAG00000020589,0.6993314435936089,4.715007910397451,73.2186523449093,2.0946930324727895e-14,2.728050182180163e-13,Not DE,Not DE
ENSBTAG00000008293,0.6903976878896652,6.875634279929845,73.21124676141777,2.0998185968907373e-14,2.7328264114117573e-13,Not DE,Not DE
ENSBTAG00000019604,0.58297646976667306,9.085552192546574,73.17987160707168,2.1216756174356433e-14,2.759356193363039e-13,Not DE,Not DE
ENSBTAG00000007623,-0.32906860463309784,5.450966461443603,73.1153298802471,2.1673665490379463e-14,2.8168249996893316e-13,Not DE,Not DE
ENSBTAG00000009172,-0.5063961687497542,3.4934700501476152,73.10728971245139,2.1731279406383904e-14,2.8223555603259925e-13,Not DE,Not DE
ENSBTAG00000017846,0.9242357674248612,5.49220557516308,73.08665714636078,2.1879839737480723e-14,2.839681970360985e-13,Not DE,Not DE
ENSBTAG00000053521,1.8987143627056031,1.0330686963283071,73.02647189454677,2.231910655919549e-14,2.89468772336251e-13,Not DE,Not DE
ENSBTAG00000000539,0.5840185019412661,4.205071363867265,72.98088475816843,2.2657777229472592e-14,2.9354566799884364e-13,Not DE,Not DE
ENSBTAG00000033510,-0.5715959174181122,7.113249331384893,72.97994988728294,2.2664776777884142e-14,2.9354566799884364e-13,Not DE,Not DE
ENSBTAG00000005453,0.7190734593184683,5.726125197560696,72.95584835397229,2.2845988960274613e-14,2.956883142986923e-13,Not DE,Not DE
ENSBTAG00000011814,-0.46513811255788107,2.589097054980922,72.92302116246668,2.3095174825254336e-14,2.987071576260121e-13,Not DE,Not DE
ENSBTAG00000024269,-0.6092200145789626,3.4038645963539302,72.91916511357003,2.3124625946924123e-14,2.9888180335952066e-13,Not DE,Not DE
ENSBTAG00000016161,0.4123987681505681,7.870852911180613,72.88910267558698,2.3355543004567756e-14,3.0165832629125044e-13,Not DE,Not DE
ENSBTAG00000052504,-0.3617475760090588,8.980922257225892,72.87599385878502,2.345696654284396e-14,3.0263045017562164e-13,Not DE,Not DE
ENSBTAG00000021785,0.40854605488311946,5.908812454264676,72.87520236713233,2.3463104642504575e-14,3.0263045017562164e-13,Not DE,Not DE
ENSBTAG00000000411,0.2804356780853292,6.9608396790294735,72.82412607168946,2.3862673324394167e-14,3.075724627045881e-13,Not DE,Not DE
ENSBTAG00000012720,1.1752036435350144,1.83516766441736,72.78490100946672,2.417421342179469e-14,3.113738376205184e-13,Not DE,Not DE
ENSBTAG00000048011,0.7003264395845772,2.495548474475157,72.7310890041309,2.4608337290340643e-14,3.167478359603531e-13,Not DE,Not DE
ENSBTAG00000015817,0.25060659603042873,4.9029148625854,72.72059637993797,2.4693903214937732e-14,3.176310502066905e-13,Not DE,Not DE
ENSBTAG00000009658,0.7717483431627976,7.61781907766161,72.65477746549966,2.5237579642676377e-14,3.2440156384320854e-13,Not DE,Not DE
ENSBTAG00000007256,-0.412106979919471,5.77398259742908,72.63262278118457,2.542330165062569e-14,3.265648363498122e-13,Not DE,Not DE
ENSBTAG00000014883,0.4728371917674885,8.18686761753149,72.47420755981585,2.679235128963145e-14,3.439146955609473e-13,Not DE,Not DE
ENSBTAG00000047418,-0.31913252282601,10.216859135384388,72.46905390247046,2.6838125840387497e-14,3.4426647253573034e-13,Not DE,Not DE
ENSBTAG00000011389,0.3244939420811031,4.078326183113858,72.46535096674785,2.6871064145148508e-14,3.44453223764862e-13,Not DE,Not DE
ENSBTAG00000013025,0.2850129440505486,4.883194334591826,72.45683668837783,2.6946955959818853e-14,3.4518995327612105e-13,Not DE,Not DE
ENSBTAG00000021620,-0.29029144566702497,5.477665666504113,72.41887859560715,2.7287950332517752e-14,3.493193150148328e-13,Not DE,Not DE
ENSBTAG00000009020,-0.6194463464238913,4.725204674850201,72.40541172322321,2.740997900727589e-14,3.5064192257703573e-13,Not DE,Not DE
ENSBTAG00000000632,-0.3381828512045017,3.121003029586667,72.3959929835334,2.7495654963890027e-14,3.5149800114479063e-13,Not DE,Not DE
ENSBTAG00000015879,-0.5575154648548316,3.5742711375405474,72.35446683254219,2.7876643414198735e-14,3.5612554480265753e-13,Not DE,Not DE
ENSBTAG00000047229,-0.6574333309460636,7.956736671193942,72.3447838157361,2.7966249554325184e-14,3.570268957068177e-13,Not DE,Not DE
ENSBTAG00000031548,0.6431611194543962,5.43869341681986,72.28823456382649,2.8495423849402934e-14,3.635348797560655e-13,Not DE,Not DE
ENSBTAG00000008541,0.7686370588962541,5.729529177232479,72.28495284641103,2.852644356668546e-14,3.636830468593552e-13,Not DE,Not DE
ENSBTAG00000019014,-0.4402810786457757,3.799157428622405,72.21017671806959,2.924261223372198e-14,3.725600243862567e-13,Not DE,Not DE
ENSBTAG00000009711,-0.3670193985697654,6.544484626060709,72.17314187504996,2.96040442267402e-14,3.7690855492753947e-13,Not DE,Not DE
ENSBTAG00000019806,-0.5645402431474122,2.540944332137809,72.12537672879856,3.007690014677082e-14,3.826688293622756e-13,Not DE,Not DE
ENSBTAG00000010233,-1.0396275058865043,-0.6841288808081101,72.10837930243194,3.024701115540106e-14,3.845720733130063e-13,Not DE,Not DE
ENSBTAG00000024852,5.257664298193137,4.75454827429003,72.09697568381101,3.0361686125500893e-14,3.857683794427202e-13,DE,upregulated
ENSBTAG00000021768,-0.4735458907500733,4.113811124249233,72.09393468789807,3.0392340888201464e-14,3.858962470093385e-13,Not DE,Not DE
ENSBTAG00000053087,-0.4275207206603655,2.1257980556515372,72.07707307684764,3.056288527244274e-14,3.8779893899177345e-13,Not DE,Not DE
ENSBTAG00000004258,-0.2726906268540473,10.723937006055031,72.06861370955185,3.0648811917518225e-14,3.8862610564696146e-13,Not DE,Not DE
ENSBTAG00000016920,-0.7395400080166569,3.7757443980692327,72.06184299972755,3.07177625344085e-14,3.89237043716937e-13,Not DE,Not DE
ENSBTAG00000006539,0.9125290684810808,5.135999758862613,72.03745510820816,3.0967428097529615e-14,3.91879745745199e-13,Not DE,Not DE
ENSBTAG00000003758,0.7217359064819402,9.412872669686523,72.03738589672126,3.0968139557581756e-14,3.91879745745199e-13,Not DE,Not DE
ENSBTAG00000004803,-0.20542366346476995,6.114898902568352,71.97714617719608,3.159370865987347e-14,3.995261093081571e-13,Not DE,Not DE
ENSBTAG00000011466,0.3426992570065818,6.187870300479115,71.96855126228662,3.1684003627258693e-14,4.0039778285802777e-13,Not DE,Not DE
ENSBTAG00000015293,1.2712231005092325,-0.853707652261418,71.93318583982727,3.205830425187594e-14,4.0485490564986996e-13,Not DE,Not DE
ENSBTAG00000009363,-0.4176468734734431,3.125907591881613,71.92545097816007,3.214076484392348e-14,4.056229454141212e-13,Not DE,Not DE
ENSBTAG00000015782,-0.40827798888302697,6.895631196398676,71.90946868433495,3.2311833133539385e-14,4.0750744599977227e-13,Not DE,Not DE
ENSBTAG00000017964,0.7666436430389836,3.4091173164007365,71.82954155863274,3.3181311981479314e-14,4.1819163943840194e-13,Not DE,Not DE
ENSBTAG00000017704,-0.6080031813926249,2.4983029555397054,71.8185278176944,3.3302971477759694e-14,4.1944286859186463e-13,Not DE,Not DE
ENSBTAG00000011401,0.4964583474375727,5.522149339082723,71.76554202109575,3.3894619882903326e-14,4.266078382978451e-13,Not DE,Not DE
ENSBTAG00000046155,-0.8931047258679505,-0.41215253443192706,71.73306967679733,3.426247305907229e-14,4.309483272483717e-13,Not DE,Not DE
ENSBTAG00000010387,0.91318610319918,8.253696328263647,71.69918017592035,3.46507025677099e-14,4.355391125563053e-13,Not DE,Not DE
ENSBTAG00000001332,-0.39348137853685705,7.086600051995237,71.69101181332832,3.4744943178912175e-14,4.364309518203706e-13,Not DE,Not DE
ENSBTAG00000014479,-0.261428037280999,4.679759065461954,71.68758123695613,3.4784600199671294e-14,4.366364315753782e-13,Not DE,Not DE
ENSBTAG00000002460,-0.2957658022878162,5.037301871196447,71.64641975339268,3.526401966399716e-14,4.423580940582135e-13,Not DE,Not DE
ENSBTAG00000016124,-0.7584218047915593,4.506654786723088,71.61589264357136,3.5623904478372954e-14,4.46573641357316e-13,Not DE,Not DE
ENSBTAG00000016534,-0.5810745541633171,5.510032272389573,71.56137214853845,3.627594879740395e-14,4.5444355375143554e-13,Not DE,Not DE
ENSBTAG00000007286,1.5642060644368585,0.740504453631694,71.45034346377741,3.764151597340302e-14,4.712355717151275e-13,Not DE,Not DE
ENSBTAG00000016267,-1.0016177120387832,1.615921449019192,71.39139605700029,3.8387612217288273e-14,4.800433736608482e-13,Not DE,Not DE
ENSBTAG00000006305,1.1309757231709634,0.6407927908455707,71.39071669653453,3.8396297802551167e-14,4.800433736608482e-13,Not DE,Not DE
ENSBTAG00000018189,2.5738684111190597,0.9476808007148596,71.32043881161722,3.9305658543352275e-14,4.910848978406434e-13,Not DE,Not DE
ENSBTAG00000008172,0.6683143664263612,6.096769873009944,71.30925018891018,3.9452437877010824e-14,4.925903652585342e-13,Not DE,Not DE
ENSBTAG00000004073,-0.6467254885400766,2.5058486883092104,71.27381490508844,3.9920981482420416e-14,4.98108597844235e-13,Not DE,Not DE
ENSBTAG00000048754,0.88591578475426,-0.1903987041972579,71.24642907351507,4.028695726931834e-14,5.023405629968697e-13,Not DE,Not DE
ENSBTAG00000021922,0.683806539180936,7.38486054745766,71.24344971651563,4.0326977316028563e-14,5.025052406114968e-13,Not DE,Not DE
ENSBTAG00000016250,0.5355748474764167,4.9244659014810654,71.19368623332981,4.1001420113607026e-14,5.105698434213351e-13,Not DE,Not DE
ENSBTAG00000005147,-0.3307791940973499,4.997895892433223,71.16315723695486,4.1420833546062914e-14,5.154500939487151e-13,Not DE,Not DE
ENSBTAG00000034225,-0.2706126048260879,5.470361161978458,71.152940028968,4.156216999745376e-14,5.168657119590451e-13,Not DE,Not DE
ENSBTAG00000008931,0.9211256101731792,6.665342075982504,71.1419839321762,4.1714271568123526e-14,5.184132383675087e-13,Not DE,Not DE
ENSBTAG00000017375,-0.34611771948024445,4.952816033024754,71.13978766016255,4.1744829941106935e-14,5.184492100240457e-13,Not DE,Not DE
ENSBTAG00000003425,-0.4223759401735451,3.320465356740303,71.11520585933283,4.2088409205132616e-14,5.220598324372922e-13,Not DE,Not DE
